
"(PDH-CSV 4.0)","\\NIKKI\Processor(_Total)\% Processor Time"
"05/04/2015 16:07:15.196","40.655194"
"05/04/2015 16:07:16.196","37.603169"
"05/04/2015 16:07:17.197","39.163090"
"05/04/2015 16:07:18.197","39.943045"
"05/04/2015 16:07:19.197","28.243644"
"05/04/2015 16:07:20.197","28.243644"
"05/04/2015 16:07:21.197","33.703372"
"05/04/2015 16:07:22.197","25.903758"
"05/04/2015 16:07:23.197","29.803565"
"05/04/2015 16:07:24.197","45.402773"
"05/04/2015 16:07:25.197","33.703372"
"05/04/2015 16:07:26.197","29.803565"
"05/04/2015 16:07:27.197","29.023600"
"05/04/2015 16:07:28.197","33.703372"
"05/04/2015 16:07:29.197","31.363486"
"05/04/2015 16:07:30.197","26.683724"
"05/04/2015 16:07:31.200","33.124037"
"05/04/2015 16:07:32.200","50.082535"
"05/04/2015 16:07:33.200","25.903758"
"05/04/2015 16:07:34.200","35.263293"
"05/04/2015 16:07:35.201","30.583521"
"05/04/2015 16:07:36.201","25.903768"
"05/04/2015 16:07:37.201","46.182728"
"05/04/2015 16:07:38.201","42.282931"
"05/04/2015 16:07:39.201","20.444041"
"05/04/2015 16:07:40.201","25.903768"
"05/04/2015 16:07:41.201","26.683724"
"05/04/2015 16:07:42.201","34.483328"
"05/04/2015 16:07:43.201","26.683724"
"05/04/2015 16:07:44.201","24.343838"
"05/04/2015 16:07:45.201","23.563882"
"05/04/2015 16:07:46.201","19.664085"
"05/04/2015 16:07:47.201","18.104154"
"05/04/2015 16:07:48.201","20.444041"
"05/04/2015 16:07:49.201","18.104164"
"05/04/2015 16:07:50.201","18.884120"
"05/04/2015 16:07:51.202","21.302697"
"05/04/2015 16:07:52.203","25.123803"
"05/04/2015 16:07:53.204","17.406788"
"05/04/2015 16:07:54.204","22.003961"
"05/04/2015 16:07:55.205","15.848433"
"05/04/2015 16:07:56.205","32.143451"
"05/04/2015 16:07:57.206","17.406788"
"05/04/2015 16:07:58.206","20.444041"
"05/04/2015 16:07:59.208","18.267618"
"05/04/2015 16:08:00.208","22.003961"
"05/04/2015 16:08:01.209","24.419431"
"05/04/2015 16:08:02.209","19.664075"
"05/04/2015 16:08:03.211","17.489219"
"05/04/2015 16:08:04.221","24.320677"
"05/04/2015 16:08:05.231","17.370541"
"05/04/2015 16:08:06.237","18.592595"
"05/04/2015 16:08:07.244","18.673450"
"05/04/2015 16:08:08.254","36.676485"
"05/04/2015 16:08:09.274","38.826634"
"05/04/2015 16:08:10.284","72.254374"
"05/04/2015 16:08:11.294","68.243912"
"05/04/2015 16:08:12.301","66.694844"
"05/04/2015 16:08:13.314","69.232332"
"05/04/2015 16:08:14.324","72.171879"
"05/04/2015 16:08:15.330","69.762964"
"05/04/2015 16:08:16.338","68.275424"
"05/04/2015 16:08:17.346","63.632796"
"05/04/2015 16:08:18.358","66.088679"
"05/04/2015 16:08:19.364","68.212354"
"05/04/2015 16:08:20.370","73.639511"
"05/04/2015 16:08:21.377","74.440221"
"05/04/2015 16:08:22.381","57.273090"
"05/04/2015 16:08:23.399","54.029838"
"05/04/2015 16:08:24.407","65.180336"
"05/04/2015 16:08:25.414","52.753149"
"05/04/2015 16:08:26.414","48.522615"
"05/04/2015 16:08:27.417","17.489219"
"05/04/2015 16:08:28.417","22.783917"
"05/04/2015 16:08:29.417","19.664085"
"05/04/2015 16:08:30.419","24.494847"
"05/04/2015 16:08:31.420","17.406796"
"05/04/2015 16:08:32.424","21.537852"
"05/04/2015 16:08:33.424","15.764278"
"05/04/2015 16:08:34.425","32.211226"
"05/04/2015 16:08:35.425","19.664085"
"05/04/2015 16:08:36.425","18.104154"
"05/04/2015 16:08:37.425","23.563882"
"05/04/2015 16:08:38.425","17.324199"
"05/04/2015 16:08:39.425","21.224006"
"05/04/2015 16:08:40.428","27.680639"
"05/04/2015 16:08:41.428","26.683724"
"05/04/2015 16:08:42.428","25.903768"
"05/04/2015 16:08:43.428","30.583521"
"05/04/2015 16:08:44.429","20.444041"
"05/04/2015 16:08:45.429","20.444041"
"05/04/2015 16:08:46.429","19.664085"
"05/04/2015 16:08:47.429","25.123803"
"05/04/2015 16:08:48.429","21.223996"
"05/04/2015 16:08:49.429","24.343848"
"05/04/2015 16:08:50.429","29.023600"
"05/04/2015 16:08:51.429","31.363486"
"05/04/2015 16:08:52.429","43.062897"
"05/04/2015 16:08:53.429","21.223996"
"05/04/2015 16:08:54.430","33.769605"
"05/04/2015 16:08:55.440","29.726331"
"05/04/2015 16:08:56.440","23.563882"
"05/04/2015 16:08:57.444","30.152802"
"05/04/2015 16:08:58.445","32.143451"
"05/04/2015 16:08:59.445","19.664075"
"05/04/2015 16:09:00.445","36.823214"
"05/04/2015 16:09:01.445","69.581540"
"05/04/2015 16:09:02.447","28.315332"
"05/04/2015 16:09:03.447","23.640238"
"05/04/2015 16:09:04.452","61.934212"
"05/04/2015 16:09:05.452","39.163090"
"05/04/2015 16:09:06.452","39.163090"
"05/04/2015 16:09:07.464","19.845969"
"05/04/2015 16:09:08.464","21.223996"
"05/04/2015 16:09:09.464","22.783927"
