
"(PDH-CSV 4.0)","\\NIKKI\Processor(_Total)\% Processor Time"
"05/04/2015 13:46:17.655","37.603169"
"05/04/2015 13:46:18.655","14.984313"
"05/04/2015 13:46:19.655","14.204358"
"05/04/2015 13:46:20.655","24.343848"
"05/04/2015 13:46:21.655","13.424392"
"05/04/2015 13:46:22.655","14.984323"
"05/04/2015 13:46:23.655","30.583521"
"05/04/2015 13:46:24.655","14.984323"
"05/04/2015 13:46:25.655","17.324199"
"05/04/2015 13:46:26.655","19.664075"
"05/04/2015 13:46:27.655","61.781946"
"05/04/2015 13:46:28.655","60.222015"
"05/04/2015 13:46:29.655","40.723011"
"05/04/2015 13:46:30.655","30.583531"
"05/04/2015 13:46:31.655","25.903758"
"05/04/2015 13:46:32.655","20.444041"
"05/04/2015 13:46:33.656","25.903768"
"05/04/2015 13:46:34.656","19.664075"
"05/04/2015 13:46:35.656","37.662537"
"05/04/2015 13:46:36.712","51.106967"
"05/04/2015 13:46:37.715","22.237252"
"05/04/2015 13:46:38.716","39.223863"
"05/04/2015 13:46:39.716","22.003961"
"05/04/2015 13:46:40.716","21.223996"
"05/04/2015 13:46:41.716","25.123803"
"05/04/2015 13:46:42.727","41.367961"
"05/04/2015 13:46:43.727","56.322218"
"05/04/2015 13:46:44.727","28.243644"
"05/04/2015 13:46:45.727","64.121822"
"05/04/2015 13:46:46.727","18.884120"
"05/04/2015 13:46:47.727","51.642456"
"05/04/2015 13:46:48.727","88.300599"
"05/04/2015 13:46:49.727","39.163090"
"05/04/2015 13:46:50.727","29.803565"
"05/04/2015 13:46:51.728","45.402773"
"05/04/2015 13:46:52.747","41.828274"
"05/04/2015 13:46:53.750","19.126742"
"05/04/2015 13:46:54.750","40.723011"
"05/04/2015 13:46:55.752","38.506111"
"05/04/2015 13:46:56.752","61.001981"
"05/04/2015 13:46:57.752","71.141471"
"05/04/2015 13:46:58.752","49.302570"
"05/04/2015 13:46:59.753","22.861069"
"05/04/2015 13:47:00.754","27.608461"
"05/04/2015 13:47:01.756","36.107138"
"05/04/2015 13:47:02.756","22.003961"
"05/04/2015 13:47:03.757","40.003055"
"05/04/2015 13:47:04.758","18.965158"
"05/04/2015 13:47:05.758","68.021619"
"05/04/2015 13:47:06.758","65.681743"
"05/04/2015 13:47:07.758","46.962694"
"05/04/2015 13:47:08.759","14.984323"
"05/04/2015 13:47:09.759","33.703362"
"05/04/2015 13:47:10.759","13.424402"
"05/04/2015 13:47:11.759","13.424392"
"05/04/2015 13:47:12.759","18.884120"
"05/04/2015 13:47:13.760","32.211236"
"05/04/2015 13:47:14.760","45.402773"
"05/04/2015 13:47:15.765","65.076396"
"05/04/2015 13:47:16.774","33.521710"
"05/04/2015 13:47:17.774","32.143451"
"05/04/2015 13:47:18.775","18.185972"
"05/04/2015 13:47:19.776","39.223863"
"05/04/2015 13:47:20.776","20.444041"
"05/04/2015 13:47:21.776","37.603169"
"05/04/2015 13:47:22.776","40.723011"
"05/04/2015 13:47:23.798","83.973422"
"05/04/2015 13:47:24.798","44.622808"
"05/04/2015 13:47:25.798","32.923407"
"05/04/2015 13:47:26.799","26.683724"
"05/04/2015 13:47:27.799","37.603169"
"05/04/2015 13:47:28.800","55.586678"
"05/04/2015 13:47:29.814","40.003047"
"05/04/2015 13:47:30.814","70.361505"
"05/04/2015 13:47:31.822","57.442630"
"05/04/2015 13:47:32.822","19.664085"
"05/04/2015 13:47:33.822","35.263283"
"05/04/2015 13:47:34.822","17.324199"
"05/04/2015 13:47:35.822","19.664085"
"05/04/2015 13:47:36.822","32.143441"
"05/04/2015 13:47:37.822","31.363486"
"05/04/2015 13:47:38.822","13.424402"
"05/04/2015 13:47:39.822","20.444041"
"05/04/2015 13:47:40.822","16.544234"
"05/04/2015 13:47:41.822","22.783927"
"05/04/2015 13:47:42.822","18.104154"
"05/04/2015 13:47:43.823","25.123803"
"05/04/2015 13:47:44.823","18.104164"
"05/04/2015 13:47:45.823","43.062887"
"05/04/2015 13:47:46.823","18.104164"
"05/04/2015 13:47:47.823","28.243644"
"05/04/2015 13:47:48.823","16.544234"
"05/04/2015 13:47:49.823","19.664085"
"05/04/2015 13:47:50.823","28.243644"
"05/04/2015 13:47:51.823","30.583521"
"05/04/2015 13:47:52.823","19.664085"
"05/04/2015 13:47:53.823","13.424392"
"05/04/2015 13:47:54.823","12.644437"
"05/04/2015 13:47:55.823","13.424402"
"05/04/2015 13:47:56.823","14.204358"
"05/04/2015 13:47:57.823","16.544234"
"05/04/2015 13:47:58.824","15.848433"
"05/04/2015 13:47:59.824","10.304561"
"05/04/2015 13:48:00.824","27.463679"
"05/04/2015 13:48:01.825","14.204358"
"05/04/2015 13:48:02.825","26.683724"
"05/04/2015 13:48:03.825","12.644437"
"05/04/2015 13:48:04.825","16.544244"
"05/04/2015 13:48:05.825","23.563882"
"05/04/2015 13:48:06.825","39.163090"
"05/04/2015 13:48:07.825","19.664075"
"05/04/2015 13:48:08.825","19.664085"
"05/04/2015 13:48:09.825","20.444041"
"05/04/2015 13:48:10.825","37.603169"
"05/04/2015 13:48:11.825","18.884120"
"05/04/2015 13:48:12.825","28.243644"
"05/04/2015 13:48:13.825","22.003961"
"05/04/2015 13:48:14.825","39.943045"
"05/04/2015 13:48:15.825","34.483328"
"05/04/2015 13:48:16.825","36.043248"
"05/04/2015 13:48:17.825","32.143451"
"05/04/2015 13:48:18.827","22.081875"
"05/04/2015 13:48:19.827","43.062887"
"05/04/2015 13:48:20.827","25.123803"
"05/04/2015 13:48:21.827","29.023610"
"05/04/2015 13:48:22.827","33.703362"
"05/04/2015 13:48:23.827","36.823214"
"05/04/2015 13:48:24.827","17.324199"
"05/04/2015 13:48:25.827","18.104154"
"05/04/2015 13:48:26.827","23.563882"
"05/04/2015 13:48:27.827","14.984323"
